species,lon,lat,ROUGHN,ALTITUDE,APAN_MEAN_,PPTCV,FROST_DURT,HTUNT,MAX01,MIN07,MEAN_AN_PR,NDVI,RAIN_CONCE,SMDSUM,SMDWIN,FERT1,FERT2,FERT3,FERT4,TEXT1,TEXT2,TEXT3,TEXT4,PH1,PH2,PH3,fold.assignment,ID
0,19.2,-32.9,280.0,667.0,2158.4,30.3,68.0,10.9,28.7,4.5,532.0,108.0,52.0,10.4,78.4,98.0,0.0,2.0,0.0,0.0,2.0,0.0,98.0,98.0,2.0,0,2,2382
0,19.2,-32.9,359.0,736.0,2118.9,30.0,75.0,8.7,28.2,4.3,544.0,115.0,53.0,10.5,79.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2383
0,19.3,-32.9,87.0,929.0,2078.7,31.6,103.0,6.0,27.4,3.9,473.0,135.0,53.0,9.7,74.7,73.0,3.0,21.0,3.0,0.0,3.0,97.0,0.0,76.0,24.0,0,2,2384
0,19.3,-32.9,98.0,998.0,2032.1,29.8,105.0,4.5,27.0,3.7,554.0,127.0,53.0,10.7,80.1,75.0,0.0,25.0,0.0,0.0,0.0,100.0,0.0,75.0,25.0,0,2,2385
0,19.3,-32.9,55.0,968.0,2057.0,30.4,109.0,5.3,27.3,3.7,528.0,114.0,54.0,10.4,78.5,92.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,92.0,8.0,0,2,2386
0,19.4,-32.9,284.0,1140.0,1993.4,29.7,121.0,2.1,26.3,3.3,558.0,88.0,55.0,9.8,81.1,20.0,0.0,41.0,38.0,0.0,40.0,60.0,1.0,20.0,80.0,0,2,2387
0,19.4,-32.9,269.0,1154.0,2014.7,31.0,123.0,2.3,26.4,3.3,499.0,64.0,55.0,9.2,76.7,85.0,0.0,4.0,11.0,0.0,11.0,5.0,84.0,85.0,15.0,0,2,2388
0,19.4,-32.9,240.0,1349.0,1940.7,30.1,138.0,0.3,25.4,2.0,541.0,71.0,55.0,9.4,78.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2389
0,19.4,-32.9,229.0,1159.0,2033.5,32.3,127.0,2.3,26.4,3.2,440.0,139.0,55.0,8.4,71.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2390
0,19.4,-32.9,147.0,980.0,2129.7,34.6,116.0,5.4,27.6,3.3,340.0,83.0,55.0,7.4,64.6,96.0,3.0,0.0,1.0,0.0,1.0,25.0,75.0,99.0,1.0,0,2,2391
0,19.5,-32.9,205.0,997.0,2151.6,35.4,115.0,6.0,27.8,3.3,304.0,62.0,55.0,7.2,62.1,29.0,13.0,0.0,58.0,1.0,57.0,42.0,0.0,42.0,58.0,0,2,2392
0,19.5,-32.9,115.0,1008.0,2131.7,34.6,115.0,5.4,27.6,3.2,341.0,52.0,54.0,7.5,64.1,0.0,0.0,0.0,100.0,92.0,8.0,0.0,0.0,0.0,100.0,0,2,2393
0,19.5,-32.9,93.0,1003.0,2153.6,35.6,117.0,5.9,27.8,3.1,295.0,51.0,54.0,7.1,60.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2394
0,19.0,-32.9,513.0,557.0,2096.6,27.6,52.0,10.1,28.3,4.9,652.0,126.0,50.0,12.6,85.7,86.0,0.0,12.0,2.0,2.0,0.0,39.0,59.0,86.0,14.0,0,2,2399
0,19.0,-32.9,130.0,900.0,1964.3,26.5,79.0,4.5,26.7,4.3,699.0,101.0,50.0,13.1,88.8,88.0,0.0,12.0,0.0,0.0,12.0,0.0,88.0,88.0,12.0,0,2,2400
0,19.1,-32.9,117.0,775.0,2061.6,29.1,85.0,7.7,27.6,4.6,583.0,92.0,50.0,11.5,81.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2401
0,19.1,-32.9,379.0,792.0,2048.3,28.8,78.0,6.7,27.4,4.4,598.0,101.0,51.0,11.4,82.6,89.0,0.0,11.0,0.0,0.0,11.0,0.0,89.0,89.0,11.0,0,2,2402
0,19.2,-32.9,234.0,630.0,2183.6,30.9,71.0,12.2,29.0,4.6,502.0,122.0,52.0,10.1,76.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2403
0,19.2,-32.9,213.0,767.0,2119.8,30.3,76.0,8.5,28.2,4.3,530.0,135.0,53.0,10.4,78.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2404
0,19.2,-32.9,185.0,843.0,2094.5,30.5,94.0,7.5,27.8,4.1,523.0,142.0,53.0,10.3,77.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2405
0,19.4,-32.9,135.0,1020.0,2080.2,31.3,116.0,4.7,27.3,3.5,485.0,76.0,55.0,9.0,76.5,69.0,1.0,15.0,16.0,0.0,16.0,32.0,53.0,69.0,31.0,0,2,2406
0,19.4,-32.9,268.0,1121.0,2033.0,31.6,121.0,2.6,26.6,3.2,475.0,90.0,55.0,8.8,74.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2407
0,19.4,-32.9,352.0,1125.0,1979.1,31.9,136.0,1.0,25.9,2.3,462.0,96.0,56.0,8.4,73.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2408
0,19.4,-32.9,24.0,956.0,2149.1,35.4,114.0,6.2,27.8,3.4,306.0,119.0,55.0,7.1,62.6,64.0,36.0,0.0,0.0,0.0,0.0,59.0,41.0,100.0,0.0,0,2,2409
0,19.5,-32.9,232.0,996.0,2108.9,34.1,116.0,4.5,27.3,3.2,361.0,77.0,55.0,7.6,65.7,19.0,0.0,0.0,81.0,10.0,71.0,19.0,0.0,19.0,81.0,0,2,2410
0,19.5,-32.9,67.0,1008.0,2143.4,35.5,117.0,5.5,27.7,3.2,301.0,51.0,54.0,7.1,61.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2411
0,19.5,-32.9,72.0,1035.0,2134.1,35.2,115.0,5.2,27.6,3.1,315.0,55.0,54.0,7.3,62.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2412
0,19.5,-32.9,98.0,983.0,2170.7,36.0,116.0,6.7,28.0,3.1,277.0,56.0,53.0,7.0,59.7,0.0,30.0,0.0,70.0,70.0,0.0,30.0,0.0,30.0,70.0,0,2,2413
0,19.5,-32.9,302.0,1222.0,2034.9,33.8,135.0,1.8,26.5,2.1,377.0,54.0,53.0,7.8,65.2,0.0,1.0,0.0,99.0,99.0,0.0,1.0,0.0,1.0,99.0,0,2,2414
0,19.6,-32.9,176.0,1216.0,2028.4,33.6,138.0,1.4,26.3,1.8,383.0,52.0,53.0,8.0,65.3,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2415
0,18.3,-33.0,16.0,49.0,2328.5,34.9,6.0,16.5,28.4,7.7,327.0,77.0,55.0,7.4,65.8,95.0,0.0,5.0,0.0,5.0,0.0,95.0,0.0,95.0,5.0,0,2,2419
0,19.0,-33.0,135.0,241.0,2265.5,27.7,15.0,20.9,30.7,5.8,645.0,197.0,49.0,13.7,84.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2422
0,19.0,-33.0,590.0,632.0,2073.6,26.6,52.0,9.4,28.2,4.9,695.0,126.0,49.0,13.5,88.4,81.0,0.0,14.0,5.0,5.0,0.0,32.0,63.0,81.0,19.0,0,2,2423
0,19.0,-33.0,207.0,1041.0,1880.9,24.5,65.0,1.9,25.9,4.1,788.0,92.0,50.0,14.2,93.4,89.0,0.0,11.0,0.0,0.0,11.0,0.0,89.0,89.0,11.0,0,2,2424
0,19.1,-33.0,188.0,1000.0,1947.4,27.9,97.0,3.1,26.2,4.0,635.0,90.0,51.0,12.0,84.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2425
0,19.1,-33.0,152.0,1068.0,1928.3,27.8,102.0,2.7,26.0,3.6,642.0,84.0,51.0,12.0,85.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2426
0,19.1,-33.0,432.0,1043.0,2086.9,30.3,89.0,8.1,27.7,4.4,531.0,101.0,51.0,10.6,78.3,88.0,0.0,12.0,0.0,0.0,12.0,0.0,88.0,88.0,12.0,0,2,2427
0,19.1,-33.0,541.0,1086.0,1815.1,25.1,112.0,0.7,25.0,2.6,761.0,102.0,51.0,13.1,92.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2428
0,19.1,-33.0,471.0,992.0,1938.7,26.6,86.0,2.7,26.2,3.6,695.0,110.0,52.0,12.3,89.1,92.0,0.0,8.0,0.0,0.0,0.0,8.0,92.0,92.0,8.0,0,2,2429
0,19.2,-33.0,655.0,695.0,2230.4,29.1,63.0,16.2,29.9,4.9,583.0,117.0,52.0,11.0,81.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2430
0,19.2,-33.0,204.0,510.0,2236.9,31.4,66.0,15.2,29.7,4.8,482.0,117.0,52.0,9.9,75.2,92.0,0.0,8.0,0.0,0.0,8.0,0.0,92.0,92.0,8.0,0,2,2431
0,19.2,-33.0,237.0,558.0,2130.7,30.6,79.0,9.3,28.3,4.3,518.0,121.0,52.0,10.2,77.6,92.0,0.0,8.0,0.0,0.0,8.0,0.0,92.0,92.0,8.0,0,2,2432
0,19.3,-33.0,45.0,930.0,2060.2,30.7,105.0,5.8,27.4,3.8,515.0,129.0,53.0,10.6,77.4,34.0,39.0,3.0,24.0,0.0,24.0,42.0,34.0,73.0,27.0,0,2,2433
0,19.4,-33.0,106.0,962.0,2070.2,30.0,115.0,4.7,27.3,3.4,544.0,129.0,56.0,9.6,81.3,30.0,34.0,18.0,18.0,0.0,18.0,75.0,7.0,64.0,36.0,0,2,2434
0,19.4,-33.0,165.0,991.0,2101.5,32.3,114.0,5.3,27.5,3.4,440.0,127.0,56.0,8.4,72.9,86.0,14.0,0.0,0.0,0.0,0.0,14.0,86.0,100.0,0.0,0,2,2435
0,19.5,-33.0,264.0,1051.0,2092.6,33.5,117.0,4.0,27.2,3.1,389.0,63.0,55.0,7.8,67.4,14.0,0.0,0.0,86.0,28.0,58.0,14.0,0.0,14.0,86.0,0,2,2436
0,19.5,-33.0,176.0,1137.0,2063.7,33.8,121.0,2.7,26.7,3.0,375.0,57.0,55.0,7.7,66.3,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0,2,2437
0,19.5,-33.0,134.0,973.0,2153.6,35.7,118.0,6.1,27.8,3.2,294.0,49.0,54.0,7.1,61.1,0.0,11.0,0.0,89.0,89.0,0.0,11.0,0.0,11.0,89.0,0,2,2438
0,18.3,-33.0,30.0,78.0,2293.6,34.5,7.0,15.0,28.0,7.7,345.0,84.0,56.0,7.4,67.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,2442
0,18.3,-33.0,28.0,44.0,2336.9,35.4,6.0,16.7,28.4,7.7,304.0,80.0,55.0,7.2,64.3,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,2443
0,19.0,-33.0,414.0,1051.0,1948.7,25.9,87.0,4.3,26.6,4.3,727.0,109.0,50.0,13.4,90.6,88.0,0.0,12.0,0.0,0.0,12.0,0.0,88.0,88.0,12.0,0,2,2444
0,19.1,-33.0,107.0,1012.0,1946.1,28.2,107.0,3.2,26.1,4.0,623.0,76.0,51.0,11.8,84.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2445
0,19.1,-33.0,149.0,1118.0,1893.7,27.2,105.0,2.1,25.6,3.5,668.0,81.0,51.0,12.2,87.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2446
0,19.1,-33.0,234.0,1154.0,1874.6,26.7,103.0,1.8,25.4,3.3,688.0,103.0,51.0,12.4,88.5,96.0,0.0,4.0,0.0,0.0,4.0,0.0,96.0,96.0,4.0,0,2,2447
0,19.1,-33.0,464.0,1050.0,1994.2,28.5,103.0,4.8,26.7,4.0,609.0,106.0,51.0,11.4,83.5,91.0,0.0,9.0,0.0,0.0,9.0,0.0,91.0,91.0,9.0,0,2,2448
0,19.1,-33.0,266.0,1341.0,1781.2,24.6,95.0,0.2,24.6,2.2,783.0,94.0,52.0,13.3,93.7,89.0,0.0,11.0,0.0,0.0,0.0,11.0,89.0,89.0,11.0,0,2,2449
0,19.2,-33.0,592.0,946.0,1960.9,25.9,88.0,3.5,26.6,3.9,725.0,101.0,52.0,12.6,91.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2450
0,19.2,-33.0,354.0,413.0,2215.5,27.8,64.0,16.1,29.9,4.8,640.0,112.0,52.0,11.6,85.7,80.0,0.0,20.0,0.0,0.0,20.0,0.0,80.0,80.0,20.0,0,2,2451
0,19.2,-33.0,415.0,847.0,2075.9,29.0,77.0,7.2,27.8,4.2,586.0,109.0,52.0,11.0,82.2,79.0,0.0,21.0,0.0,0.0,21.0,0.0,79.0,79.0,21.0,0,2,2452
0,19.2,-33.0,290.0,795.0,2115.6,30.9,83.0,8.3,28.1,4.2,506.0,106.0,53.0,10.1,77.0,89.0,0.0,11.0,0.0,0.0,11.0,0.0,89.0,89.0,11.0,0,2,2453
0,19.2,-33.0,73.0,883.0,2053.5,29.2,95.0,6.2,27.5,4.0,580.0,106.0,53.0,11.0,81.9,96.0,4.0,0.0,0.0,0.0,0.0,4.0,96.0,100.0,0.0,0,2,2454
0,19.3,-33.0,19.0,921.0,2065.2,30.6,105.0,6.0,27.4,3.8,518.0,120.0,53.0,10.5,77.8,19.0,77.0,0.0,4.0,0.0,4.0,77.0,19.0,96.0,4.0,0,2,2455
0,19.3,-33.0,67.0,963.0,2064.0,30.8,108.0,6.0,27.4,3.7,509.0,136.0,53.0,10.9,77.2,26.0,33.0,21.0,19.0,0.0,19.0,78.0,3.0,60.0,40.0,0,2,2456
0,19.3,-33.0,197.0,1058.0,2006.7,28.3,113.0,4.1,26.9,3.5,617.0,133.0,53.0,11.6,84.9,31.0,3.0,32.0,34.0,0.0,42.0,58.0,0.0,34.0,66.0,0,2,2457
0,19.4,-33.0,101.0,956.0,2046.9,25.8,113.0,5.5,27.5,3.5,729.0,147.0,55.0,11.5,92.0,6.0,25.0,15.0,54.0,0.0,63.0,37.0,0.0,33.0,67.0,0,2,2458
0,18.3,-33.0,18.0,82.0,2272.1,35.0,7.0,14.0,27.6,7.8,321.0,79.0,56.0,7.2,65.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50,2,2460
0,18.3,-33.0,12.0,89.0,2277.7,35.0,7.0,14.3,27.7,7.7,322.0,87.0,56.0,7.2,65.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50,2,2461
0,18.3,-33.0,17.0,91.0,2293.4,35.6,7.0,14.8,27.9,7.7,298.0,92.0,56.0,7.1,63.9,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50,2,2462
0,18.3,-33.0,13.0,83.0,2291.7,35.0,7.0,15.1,28.0,7.7,323.0,89.0,56.0,7.3,65.6,72.0,28.0,0.0,0.0,0.0,0.0,72.0,28.0,72.0,0.0,28,2,2463
0,18.3,-33.0,30.0,23.0,2340.7,35.9,6.0,17.1,28.5,7.8,282.0,86.0,55.0,7.0,62.8,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,2464
0,19.0,-33.0,246.0,1043.0,1768.7,16.2,59.0,1.7,25.8,3.7,1156.0,101.0,50.0,18.3,102.8,91.0,0.0,9.0,0.0,0.0,9.0,22.0,69.0,91.0,9.0,0,2,2468
0,19.1,-33.0,88.0,945.0,1875.6,21.0,103.0,4.4,26.5,4.2,943.0,79.0,50.0,15.6,98.5,100.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,100.0,0.0,0,2,2469
0,19.1,-33.0,135.0,972.0,1963.7,29.1,105.0,3.9,26.4,4.1,583.0,80.0,51.0,11.3,81.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2470
0,19.1,-33.0,100.0,1070.0,1902.9,27.4,115.0,2.7,25.8,3.6,661.0,93.0,51.0,12.1,86.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2471
0,19.1,-33.0,65.0,1157.0,1841.3,23.2,116.0,2.3,25.6,3.4,845.0,100.0,51.0,14.2,95.6,100.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,100.0,0.0,0,2,2472
0,19.1,-33.0,348.0,1050.0,1934.7,25.5,109.0,4.3,26.5,4.0,743.0,100.0,51.0,12.9,91.9,86.0,0.0,14.0,0.0,0.0,14.0,12.0,74.0,86.0,14.0,0,2,2473
0,19.1,-33.0,314.0,1399.0,1630.0,15.0,129.0,0.3,24.3,1.9,1262.0,88.0,52.0,18.6,103.3,88.0,0.0,12.0,0.0,0.0,0.0,12.0,88.0,88.0,12.0,0,2,2474
0,19.2,-33.0,423.0,1184.0,1738.0,15.6,111.0,1.4,25.4,2.8,1179.0,85.0,52.0,17.6,103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2475
0,19.2,-33.0,498.0,847.0,1929.9,20.1,81.0,5.0,27.1,4.0,980.0,104.0,52.0,15.4,100.5,83.0,0.0,17.0,0.0,0.0,17.0,15.0,68.0,83.0,17.0,0,2,2476
0,19.2,-33.0,426.0,957.0,2050.1,28.5,76.0,6.7,27.7,4.1,611.0,105.0,53.0,11.3,84.0,65.0,0.0,35.0,0.0,0.0,35.0,29.0,36.0,65.0,35.0,0,2,2477
0,19.2,-33.0,264.0,818.0,2133.1,31.0,89.0,9.9,28.5,4.2,500.0,104.0,53.0,10.1,76.7,65.0,0.0,35.0,0.0,0.0,35.0,7.0,58.0,65.0,35.0,0,2,2478
0,19.2,-33.0,77.0,920.0,2036.0,28.7,98.0,6.0,27.4,3.9,600.0,103.0,53.0,11.2,83.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2479
0,19.3,-33.0,117.0,1024.0,1983.8,27.8,108.0,3.9,26.8,3.6,643.0,100.0,53.0,11.7,86.3,99.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0,100.0,0.0,0,2,2480
0,19.3,-33.0,111.0,977.0,2001.2,28.3,110.0,4.6,27.0,3.6,619.0,107.0,53.0,11.5,84.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2481
0,19.3,-33.0,72.0,961.0,2013.1,27.1,109.0,5.6,27.3,3.7,674.0,134.0,53.0,12.0,88.8,67.0,0.0,10.0,23.0,0.0,23.0,29.0,48.0,67.0,33.0,0,2,2482
0,19.3,-33.0,178.0,994.0,2001.8,27.5,112.0,4.7,27.0,3.5,656.0,137.0,54.0,11.5,88.0,34.0,10.0,32.0,24.0,0.0,24.0,74.0,2.0,44.0,56.0,0,2,2483
0,19.3,-33.0,418.0,1105.0,1969.6,25.5,116.0,3.5,26.7,3.2,741.0,133.0,55.0,11.7,93.2,18.0,23.0,17.0,43.0,0.0,47.0,53.0,0.0,53.0,47.0,0,2,2484
0,19.4,-33.0,303.0,1011.0,2066.8,30.8,116.0,4.6,27.3,3.2,508.0,85.0,56.0,8.8,75.9,6.0,0.0,32.0,62.0,0.0,71.0,29.0,0.0,9.0,91.0,0,2,2485
0,19.5,-33.0,129.0,990.0,2085.7,32.3,118.0,4.8,27.4,3.1,444.0,65.0,55.0,8.3,71.0,27.0,19.0,0.0,54.0,51.0,3.0,46.0,0.0,46.0,54.0,0,2,2486
0,19.5,-33.0,194.0,956.0,2143.7,34.0,114.0,7.0,28.1,3.2,367.0,59.0,54.0,7.7,65.9,11.0,36.0,0.0,53.0,53.0,0.0,47.0,0.0,47.0,53.0,0,2,2487
0,19.5,-33.0,150.0,956.0,2145.0,34.3,116.0,6.9,28.1,3.2,353.0,61.0,54.0,7.6,64.8,0.0,49.0,0.0,51.0,51.0,0.0,49.0,0.0,49.0,51.0,0,2,2488
0,18.2,-33.0,10.0,79.0,2262.4,35.1,7.0,13.6,27.5,7.8,320.0,87.0,56.0,7.2,65.2,6.0,94.0,0.0,0.0,0.0,0.0,6.0,94.0,6.0,0.0,94,2,2490
0,18.3,-33.0,11.0,86.0,2271.2,35.3,7.0,13.8,27.6,7.8,309.0,86.0,56.0,7.1,64.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,2491
0,18.3,-33.0,7.0,86.0,2276.4,35.3,7.0,14.1,27.7,7.7,310.0,86.0,56.0,7.2,64.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,2492
0,18.3,-33.0,7.0,88.0,2285.0,35.2,7.0,14.6,27.8,7.7,312.0,90.0,56.0,7.2,64.8,34.0,66.0,0.0,0.0,0.0,0.0,34.0,66.0,34.0,0.0,66,2,2493
0,18.3,-33.0,34.0,25.0,2324.4,35.3,6.0,16.7,28.4,7.8,311.0,83.0,55.0,7.3,64.8,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,2494
0,19.0,-33.0,415.0,908.0,1839.2,18.3,72.0,3.3,26.4,4.2,1060.0,93.0,50.0,17.1,101.4,89.0,0.0,11.0,0.0,0.0,9.0,16.0,74.0,89.0,11.0,0,2,2497
0,19.1,-33.0,206.0,865.0,1879.4,20.5,99.0,4.8,26.6,4.2,966.0,79.0,50.0,15.8,99.3,100.0,0.0,0.0,0.0,0.0,0.0,15.0,84.0,100.0,0.0,0,2,2498
0,19.1,-33.0,200.0,932.0,1985.6,28.5,99.0,5.3,26.8,4.2,611.0,86.0,51.0,11.7,83.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2499
0,19.1,-33.0,157.0,1009.0,1932.1,27.4,104.0,3.3,26.2,4.0,658.0,93.0,51.0,12.1,86.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2500
0,19.1,-33.0,68.0,1137.0,1829.9,23.0,114.0,2.1,25.5,3.3,854.0,105.0,51.0,14.2,96.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,92.0,100.0,0.0,0,2,2501
0,19.1,-33.0,262.0,1266.0,1836.7,22.8,122.0,2.4,25.6,3.3,863.0,106.0,51.0,14.2,96.4,86.0,0.0,14.0,0.0,0.0,14.0,30.0,56.0,86.0,14.0,0,2,2502
0,19.2,-33.0,427.0,928.0,1940.3,20.6,85.0,5.5,27.2,4.0,961.0,96.0,52.0,15.1,99.9,86.0,0.0,14.0,0.0,0.0,14.0,24.0,62.0,86.0,14.0,0,2,2503
0,19.2,-33.0,351.0,795.0,2078.4,28.8,95.0,8.2,28.0,4.1,597.0,105.0,53.0,11.0,83.2,76.0,0.0,24.0,0.0,0.0,24.0,62.0,14.0,76.0,24.0,0,2,2504
0,19.2,-33.0,398.0,1037.0,1889.2,23.7,108.0,2.2,26.0,3.3,821.0,98.0,53.0,13.4,95.4,98.0,0.0,2.0,0.0,0.0,2.0,13.0,86.0,98.0,2.0,0,2,2505
0,19.3,-33.0,252.0,1055.0,1945.4,24.6,117.0,3.4,26.6,3.3,783.0,114.0,54.0,12.7,94.5,100.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,100.0,0.0,0,2,2506
0,19.3,-33.0,26.0,956.0,2000.3,24.6,112.0,5.6,27.3,3.6,783.0,131.0,55.0,12.3,94.9,50.0,26.0,10.0,15.0,0.0,15.0,83.0,3.0,76.0,24.0,0,2,2507
0,19.4,-33.0,415.0,1145.0,2008.4,28.7,120.0,2.9,26.7,3.2,602.0,90.0,56.0,9.8,83.1,24.0,2.0,6.0,68.0,0.0,70.0,30.0,0.0,30.0,70.0,0,2,2508
0,19.4,-33.0,442.0,1423.0,1890.3,25.7,141.0,0.1,25.3,1.5,736.0,76.0,56.0,10.8,91.0,34.0,0.0,5.0,61.0,11.0,52.0,37.0,0.0,37.0,63.0,0,2,2509
0,19.4,-33.0,316.0,1233.0,1945.1,28.7,141.0,0.9,25.9,2.0,601.0,68.0,55.0,9.6,81.2,53.0,0.0,0.0,47.0,37.0,11.0,53.0,0.0,53.0,47.0,0,2,2510
0,19.5,-33.0,121.0,1022.0,2100.7,33.8,117.0,4.9,27.5,3.1,377.0,54.0,54.0,7.8,66.6,96.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,2511
0,19.5,-33.0,58.0,956.0,2169.5,36.9,116.0,7.3,28.2,3.1,240.0,52.0,54.0,6.7,57.9,0.0,80.0,0.0,20.0,20.0,0.0,80.0,0.0,80.0,20.0,0,2,2512
0,19.5,-33.0,380.0,1172.0,2078.7,34.5,128.0,3.5,27.1,2.7,347.0,54.0,53.0,7.6,63.7,45.0,0.0,0.0,55.0,55.0,0.0,45.0,0.0,45.0,55.0,0,2,2513
0,18.1,-33.0,3.0,7.0,2155.3,33.9,6.0,9.6,25.7,8.3,372.0,105.0,57.0,7.7,68.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,2515
0,18.2,-33.0,8.0,77.0,2243.0,34.8,7.0,12.8,27.2,7.9,330.0,76.0,56.0,7.3,65.9,88.0,12.0,0.0,0.0,0.0,0.0,88.0,12.0,88.0,0.0,12,2,2516
0,18.2,-33.0,7.0,81.0,2246.7,34.7,7.0,13.0,27.3,7.8,334.0,83.0,56.0,7.3,66.2,63.0,37.0,0.0,0.0,0.0,0.0,63.0,37.0,63.0,0.0,37,2,2517
0,19.0,-33.0,589.0,974.0,1795.9,17.2,49.0,1.8,26.0,4.1,1112.0,139.0,50.0,17.5,102.2,92.0,0.0,8.0,0.0,0.0,1.0,15.0,85.0,92.0,8.0,0,2,2524
0,19.1,-33.0,301.0,818.0,1931.9,21.6,89.0,6.3,27.1,4.4,916.0,89.0,50.0,15.2,97.7,86.0,0.0,14.0,0.0,0.0,14.0,34.0,52.0,86.0,14.0,0,2,2525
0,19.1,-33.0,294.0,836.0,2029.3,28.7,90.0,6.9,27.3,4.4,603.0,99.0,51.0,11.5,83.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2526
0,19.1,-33.0,247.0,950.0,1958.8,27.2,93.0,4.3,26.6,4.1,668.0,105.0,51.0,12.2,87.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,2527
0,19.1,-33.0,248.0,1109.0,1852.3,22.6,108.0,2.6,25.9,3.5,871.0,102.0,51.0,14.4,96.6,100.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,100.0,0.0,0,2,2528
0,19.1,-33.0,122.0,1160.0,1784.2,21.2,122.0,1.4,25.2,2.9,932.0,107.0,51.0,15.0,98.8,86.0,0.0,14.0,0.0,0.0,14.0,28.0,58.0,86.0,14.0,0,2,2529
0,18.1,-33.0,36.0,31.0,2125.4,33.0,6.0,8.6,25.5,8.2,413.0,96.0,57.0,8.0,71.3,0.0,2.0,98.0,0.0,57.0,0.0,42.0,2.0,0.0,98.0,2,2,2548
0,18.1,-33.0,36.0,30.0,2157.7,34.3,6.0,9.3,25.7,8.2,352.0,137.0,57.0,7.5,67.5,3.0,72.0,25.0,0.0,11.0,0.0,16.0,72.0,3.0,25.0,72,2,2549
